,AK,AL,AR,AZ,CA,CO,CT,FL,GA,HI,IA,ID,IL,KY,MA,MD,ME,MI,MN,MO,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2013-11-01,128.396591,312.575586,92.26087,370.963151,999.1129529999994,12.268662999999998,20.159389,13.470415000000001,198.11010000000005,4.078008,48.720751,328.16473299999996,1.048336,160.505892,40.64952999999999,76.607258,140.451259,56.60869700000001,3.669285,23.0826,707.9078000000001,297.599654,70.664,21.89566,63.299488,1.647041,2.606398,141.78065899999999,2162.4507080000003,61.537909,93.55956,461.22535199999993,23.554654000000003,148.16814900000003,352.739,664.2555590000002,85.98419100000002,28.426515000000002,30.696895,69.38277399999998,4535.533353,145.62061899999995,24.89,25.29568
2013-12-01,140.45938,712.3214320000001,167.246748,393.59619299999997,889.6097800000001,69.063919,22.520439000000003,25.875718,416.497934,2.416788,46.974819,358.99427,0.863683,345.740436,47.549728,196.584172,147.94201,66.32002000000001,4.7934019999999995,11.335295,628.483912,597.8444840000001,142.568,21.111016999999997,75.87940100000002,1.738105,2.6451930000000003,160.21071899999998,2126.2626760000003,8.618412000000001,70.65152900000001,517.683687,60.847394,186.28487800000002,238.854,982.6709750000001,81.155137,28.849628,64.211542,79.93447599999999,5090.5008579999985,46.648469,18.74,20.52938
2014-01-01,138.373142,677.2729619999999,235.80648700000003,498.614349,787.600179,136.233596,32.136663,33.567305999999995,437.07298299999997,7.52177,54.66587199999999,361.159499,0.862248,355.531549,49.194086000000006,204.150459,207.383909,55.084265,6.152844,43.386466,524.944186,702.661705,159.198,23.263551999999997,102.130738,1.3973,3.6636990000000003,170.33910500000002,1884.1482670000007,16.655232,70.617636,540.1808340000001,33.975522,372.513825,289.882,969.3736179999999,16.425408000000004,35.153838,119.464344,87.92538899999998,5045.162292999998,112.10813100000001,18.39,22.636821
2014-02-01,124.80737999999998,573.260937,135.34104399999998,440.46865399999996,705.0037999999995,140.928588,23.697836,19.996003,285.60905699999995,6.185366,43.968046,387.90838599999995,0.8128929999999999,268.152309,31.666623000000005,102.48196,180.497597,43.009429000000004,5.3896169999999985,13.753855999999999,475.8342359999999,460.47974700000003,143.583,18.710998999999997,55.51579300000001,1.257682,3.525678,199.679773,1797.7601520000005,12.314277999999998,40.35772599999999,520.25346,16.900989000000003,141.66848800000002,251.546,803.631719,19.787253,33.829497999999994,80.171426,49.822270999999986,3567.9829259999997,84.092791,16.404,21.255497
2014-03-01,112.847922,409.81870299999997,179.60796800000003,518.911289,926.7826750000007,165.59171799999996,21.553335999999994,21.042561,229.091453,8.475686,55.81265199999999,1025.050608,1.2660609999999999,228.32964900000002,34.02724200000001,197.939585,154.59248200000002,101.371157,8.836134,18.57958,733.454351,361.150555,147.774,23.751578000000002,51.23658900000001,1.47806,5.6243360000000004,287.135889,1993.4454570000007,36.605087,65.08738699999999,880.095834,35.765524,209.51299500000002,348.413,508.0003219999999,38.104813,53.966489,74.59057399999999,46.177256,5700.555886,160.95969200000002,22.31,36.481807999999994
2014-04-01,121.09474699999998,487.49894300000005,242.947714,526.724066,1383.0437260000003,161.89161900000005,39.103491999999996,22.963115,353.48999399999997,6.777995999999999,79.69272799999999,1048.291865,1.1536959999999998,176.232792,50.869928,248.84727900000001,199.49637200000004,219.474586,13.987722000000002,33.154246,1417.6289509999997,304.63305099999997,197.27,33.913959000000006,180.27097899999995,1.526443,7.204957,286.248685,1941.2451030000004,45.458296,53.869881,687.7853560000001,52.850846,207.421485,507.594,305.1169459999999,48.031511,69.132816,101.76967400000001,101.551815,6267.6051480000015,141.853162,21.621,74.198732
2014-05-01,105.81897900000001,270.98686100000003,156.807637,483.743984,2016.813549999999,170.94778800000006,43.779292999999996,19.663644,217.65863700000003,5.217899,71.11513000000001,729.4122090000002,1.407688,227.61176799999998,60.13183000000001,270.088449,245.53230100000002,190.72497000000004,14.602139000000001,9.451353999999998,1380.2617589999998,296.794157,263.658,30.263685,182.02924099999998,1.616762,6.5545990000000005,295.204563,2142.095192,34.566853,57.158692,669.0082150000001,45.63165300000001,115.31176199999999,412.075,288.95195,50.38281599999999,62.892523000000004,97.722646,115.30538800000002,7040.630847000002,146.56468300000003,12.771,90.054899
2014-06-01,98.363202,286.28229000000005,220.25075400000003,535.7211229999999,2159.9989619999997,143.26081,28.554098,15.038628,177.080821,4.873895999999999,71.886595,812.792215,1.2639150000000001,213.799238,39.09346299999999,145.36415,205.03523599999997,56.521747000000005,13.301671000000002,48.539815000000004,1277.0091179999997,321.56823599999996,277.587,30.59199,78.15035999999999,1.4618630000000001,6.499158,233.65856200000002,2045.1185779999996,50.593634,162.586592,645.4383779999998,26.101145,88.519286,360.485,373.08882800000003,41.524729,62.36055200000001,64.358062,69.551974,7381.136809999999,184.323625,11.1,128.331341
2014-07-01,92.97650099999998,222.780484,192.212468,645.4946410000001,2257.2886419999995,133.219279,27.760938999999997,12.29932,221.386195,8.152256,82.85153100000001,1080.5182750000001,1.189396,182.67577000000003,45.778724999999994,84.78031,196.054065,66.75661699999999,10.493058000000001,25.217063999999997,1168.719565,239.06483599999999,281.71,35.258215,68.89451600000001,1.45554,7.007925,205.191529,2116.250823,62.104130999999995,68.632633,555.822317,14.891974,92.079938,491.045,396.261575,21.869476000000002,67.242265,55.13517,49.016976,7196.9397850000005,229.71583399999997,4.854,158.587739
2014-08-01,115.63359799999999,242.23780100000002,158.95101,573.800406,1846.0268380000002,60.230095000000006,25.448284000000005,14.558466000000001,220.816387,7.516811000000001,87.323427,720.5796089999997,0.927014,213.712395,33.503332,79.993753,199.866777,39.099483,6.12371,20.9806,674.4306409999999,323.445713,274.071,37.161272000000004,56.128643000000004,1.431505,4.829554,165.18892599999998,2084.648338,61.60405899999999,69.55260399999999,419.740233,14.022713000000001,113.33299600000001,544.704,601.5851729999999,34.543653,46.340412999999984,61.320209,40.37066099999999,5330.570986,180.186439,13.209,98.63029300000001
2014-09-01,178.94709100000003,223.71132999999998,109.229048,466.967122,1215.381761999999,122.89159000000001,15.915182999999999,12.037733999999999,180.44837399999997,9.74639,95.374826,466.0437989999998,0.9504239999999999,193.875384,12.505908000000002,41.229225,156.35196000000002,46.22938799999999,6.089208,13.302095,618.0289050000001,301.20906499999995,234.415,40.58761799999999,22.943896000000006,1.303535,4.009068,168.563172,1944.8446399999998,59.265335,42.471478000000005,417.53056500000014,7.060753999999999,83.00396199999999,677.531,574.1232640000001,29.353208,38.467706,52.081877,15.893959999999998,3274.7551610000014,206.56561100000005,10.817,62.671912
2014-10-01,130.160472,383.15430200000003,120.457703,429.116034,975.0805469999998,40.08488599999999,19.963566000000004,13.021861000000001,193.007198,9.684192000000001,98.761361,356.1693049999999,0.9262340000000001,229.024092,29.777826,61.941593999999995,145.786957,65.779126,5.687049,53.291448,557.254924,316.942863,210.225,42.028789,44.136927,1.375035,3.2928919999999997,102.79610000000001,2026.419691,36.006306,95.369129,443.3147170000001,10.703794999999998,72.99449500000003,707.59,796.5474940000001,55.776286,31.595875000000003,47.746556000000005,51.19974399999999,3788.6932260000003,184.864567,12.209,31.103367
2014-11-01,134.011454,390.743667,95.90649299999998,485.556096,805.2499020000006,8.241881000000001,21.746911,10.725435,172.723193,10.95807,79.740419,346.24542099999996,0.713403,276.371418,36.311243000000005,3.795816,146.79704999999998,85.443866,5.060008,12.706264,742.792691,258.23114799999996,188.83,33.934253,55.04276200000001,1.428496,3.857688,154.793098,2117.2239399999994,35.567451999999996,33.616617,517.507967,9.179349999999998,76.09558899999999,569.617,814.8058120000002,11.012936,37.015186,35.540302000000004,52.174578000000004,4661.898192000002,188.697893,12.348,18.279332999999998
2014-12-01,152.973512,495.19471999999996,110.379674,513.143236,952.6785720000006,66.97807,31.928248999999997,16.473927,217.96970800000003,8.972758,54.897413,476.472821,0.641028,306.362636,56.046865999999994,174.91042000000002,196.18256299999996,123.39336600000001,5.557840000000001,29.412212,960.0216730000001,270.733164,153.039,23.36209,95.408556,1.563779,4.608446,120.20059800000001,2156.514819,22.400557000000003,47.586625,687.7101210000002,31.453734999999998,98.74417899999999,334.689,691.597299,19.086156,44.218839,65.05287,88.984988,5922.231429999998,148.62159199999996,11.095,23.844407999999998
2015-01-01,147.93493999999995,605.275519,151.71114300000002,534.9854799999999,818.5615309999998,159.286613,22.635038999999995,20.767027000000002,255.186436,0.091883,68.30477499999999,577.661349,0.7696770000000001,328.103602,51.026561,110.067841,224.84304400000002,72.787791,12.2637,20.650448,748.637711,366.5668599999999,184.841,47.559115000000006,64.22651499999998,0.758534,4.065321,265.3854490000001,1948.878387,21.378096999999997,39.807038,692.6819970000001,28.341334000000003,136.33329,373.537,756.409798,130.52644899999999,59.890274999999995,69.910736,57.22985099999999,6776.755771999999,127.689139,10.556,25.028755
2015-02-01,124.302022,373.540778,114.707232,382.707207,864.2554940000003,107.06665000000001,17.968162999999997,14.910053,217.189086,0.11559399999999999,65.248585,825.9911379999998,0.5264679999999999,264.950243,30.090089000000003,49.906228000000006,191.966849,42.347902999999995,8.946041,41.37614,749.5524379999999,271.29589200000004,196.522,45.431157000000006,51.289961999999996,0.633072,3.8816550000000003,197.85159,1698.7451139999996,37.665594999999996,39.458207,690.8105250000002,11.867869000000002,89.228617,322.73,585.315539,7.917541,57.18451000000001,53.317433,37.923385,6520.983251000001,137.728592,8.722,21.479384999999997
2015-03-01,102.701024,526.797009,164.881137,604.553522,869.5940409999997,91.956432,17.375442000000003,21.9468,201.64063799999997,3.2425900000000003,76.638183,652.4035790000004,0.906067,313.078825,31.562536000000005,223.52129300000001,194.75098899999998,131.285936,18.427378,20.890911,822.6345990000001,313.812428,182.874,53.36148300000001,39.825081000000004,0.796791,4.320970999999999,221.629144,1948.7382309999996,7.351791,77.557568,629.323421,51.847834000000006,120.47297699999999,424.419,869.2598,81.26440099999999,63.65650899999999,71.37510900000001,40.126008,6513.702242000001,55.54558099999999,5.59,36.164368
2015-04-01,124.513953,557.105244,236.214374,567.945012,949.2574199999996,28.891593,28.036082999999998,26.379772,238.79638500000001,15.042179,86.879862,878.4279210000002,0.9313329999999999,344.47519400000004,61.04117299999999,314.12798200000003,191.02702900000003,180.33209800000003,23.512455000000003,41.178991,976.1555550000002,342.731832,193.124,60.492538,154.90537,0.8148650000000001,4.972733,258.091651,1862.7569039999998,10.808396,152.575065,447.79622799999987,75.29468000000001,147.75521999999998,474.204,620.9092800000001,138.044988,73.25826199999999,89.88765499999998,98.485888,5253.550705999999,60.77466,7.737,95.36429799999999
2015-05-01,120.92244599999997,220.196716,212.417826,564.133997,1212.8273269999995,112.45773499999999,21.321284000000002,14.676476000000001,175.366493,15.125170999999998,89.36763400000001,685.5563050000004,1.2195239999999998,187.53757199999998,38.191016,109.41144800000001,180.024214,0.2977000000000001,28.896632000000004,86.94467900000001,1167.6962870000002,206.112233,213.663,62.22471999999999,95.87408799999999,0.7597970000000001,4.970275,195.928105,1961.599811,48.433322,247.91074700000001,419.7680989999999,27.772079000000005,95.99398000000001,440.425,257.02857399999994,129.575539,73.222042,53.958648000000004,81.535285,5062.689845999998,197.94397499999997,11.284,96.385757
2015-06-01,104.740669,213.87385099999997,206.96095799999998,602.901465,1492.2233399999996,200.757421,28.594569,15.530061,198.58791900000003,5.373689,96.70082799999999,748.8354460000002,1.361464,166.805777,57.539365,151.819955,207.23279500000007,143.34280800000002,37.75887300000001,181.418239,1084.603423,225.24356100000003,195.675,67.330663,156.83314199999998,0.783042,5.067921,196.273649,1967.6913600000003,34.576918,333.357704,373.49849900000004,38.042112,77.20840000000001,406.108,394.39136699999995,158.655057,74.660566,42.885735000000004,106.66431599999999,4864.576763,162.31534099999996,8.424,99.935424
2015-07-01,92.22879800000001,338.721491,260.98307000000005,712.135755,1842.732268,137.135285,18.619704000000002,19.344699999999996,209.17701399999999,2.8632020000000002,104.39885999999998,877.8922809999999,1.380566,308.859681,41.76223100000001,220.686404,159.213533,54.77689700000001,31.198054,185.687819,661.1068190000001,254.178626,202.296,72.690631,74.26799799999999,0.933255,4.6205609999999995,164.92217100000002,2309.289668000001,37.67948499999999,276.94885100000005,364.4899899999999,53.479542,75.64482499999998,438.516,712.2891340000002,46.994144,68.07006600000001,58.274055,81.68851100000002,4748.236805,137.16014800000002,10.297,118.34953999999999
2015-08-01,107.85507899999999,264.592531,381.353972,616.72199,1630.6908760000001,96.80555299999996,14.165968000000001,12.469389,201.715802,16.195166,91.45473799999999,624.8107010000001,1.1531770000000001,264.209843,20.721640999999998,55.248824,156.69893399999998,48.52519,20.360644999999998,59.838674,479.228886,222.01383699999997,193.66,63.677925,41.845166000000006,0.8418680000000001,3.6919920000000004,161.473642,2272.173629000001,49.940180000000005,124.03039700000001,344.59726700000016,13.461867000000002,75.63128999999999,472.289,626.5261800000001,43.607819000000006,54.39040199999999,43.32092099999999,32.94354500000001,5074.783534000001,192.27175400000004,8.817,109.27466700000001
2015-09-01,131.68988399999998,197.883907,308.050381,558.395402,1325.516534,99.91740500000002,10.582758999999998,11.074534,181.57671100000002,16.381897,75.75487600000001,494.2584140000002,0.856563,172.051366,12.546352000000002,35.302997000000005,135.76425700000004,55.446722,40.345644,18.543466,474.61944500000004,219.00512299999997,152.752,52.74645700000001,22.086122000000003,0.7696280000000001,3.267883,142.325703,2103.5883059999996,27.334426,39.247398000000004,385.2385820000001,7.463808,63.060856,460.044,482.533816,47.614498999999995,48.142428,40.130697,19.153226,3610.4441130000005,138.177845,7.97,72.35436
2015-10-01,132.55824399999997,329.25803,266.647219,439.866209,867.8981019999999,105.82380000000002,15.493028999999998,22.033307,193.05989799999998,13.222297000000003,62.802806000000004,332.50806000000017,0.550912,206.781199,23.580599,97.68883,155.667879,52.618567000000006,32.126848,5.01495,475.07287700000006,467.661504,124.24,43.72821400000001,54.60767799999999,0.769295,2.685294,135.510152,2051.3299680000005,48.07064,12.193367,395.7106279999998,15.631516,171.832657,402.513,731.8053929999999,23.451861,39.559718999999994,92.28513600000001,39.570564,3822.603406,194.86032,9.437,21.056
2015-11-01,165.85530199999997,495.810453,144.532891,419.328664,618.3018479999998,12.006249000000004,15.715746000000001,30.560200000000002,358.52877,18.655265,59.522656,346.877606,1.0019939999999998,237.247054,37.126757,106.14269,141.366927,93.40354199999999,36.150582,28.713695,569.5566970000001,568.134401,117.113,41.444318999999986,55.19037799999998,0.825105,2.844613,162.150328,2145.776676,76.83081899999999,81.57368,439.08680199999986,26.963363000000005,343.80903099999995,349.244,780.5857020000002,64.944551,41.90681000000001,35.180533000000004,52.99697600000001,4586.198558,266.172593,12.678,33.573379
2015-12-01,172.530639,715.8316990000001,357.6217659999999,532.0472970000001,827.8713189999996,145.689264,23.118693999999998,34.601681000000006,361.381848,14.861377000000001,75.35320000000002,424.87607000000014,1.247255,335.60564400000004,57.721149999999994,149.265508,182.35055,164.181846,45.33114799999999,148.659988,801.318263,668.3877029999999,137.408,52.466778,100.96712999999997,0.8557480000000001,3.698781,162.594416,2180.108946,52.448330999999996,302.539978,503.7579620000001,36.749995999999996,306.95645700000006,283.305,921.496417,83.067151,54.490411,122.43334200000001,88.430445,4925.734244,187.80366200000003,11.347,35.815067000000006
2016-01-01,153.61242599999997,915.2892879999999,412.211801,618.708887,1032.0170690000002,165.342617,18.354237,35.240888,576.674171,5.524628999999999,115.94654500000001,489.14148599999993,1.2225639999999998,298.9332059999999,48.59170300000001,209.427584,214.298377,106.519447,42.058396,197.852024,538.841114,872.8224680000001,163.44,91.93735500000001,75.54689300000001,0.851146,7.175015,98.572801,2168.5155000000013,48.93713100000001,332.100605,644.5595430000002,47.722617,445.554334,445.978,971.3828499999998,92.193061,47.291112999999996,152.72940899999998,90.90022,5250.056453999998,213.57700699999995,32.605516,34.115992
2016-02-01,126.66751599999996,765.805587,473.271506,588.831389,1476.4730420000012,158.81312599999995,18.942572999999996,25.956167,337.9030830000001,4.080311,72.99417199999999,451.3106429999998,1.0166149999999998,344.04342099999997,47.56103,257.76657,208.217292,153.819276,28.129938,75.711491,482.863236,672.4697319999999,167.841,57.87918099999999,95.282497,0.825095,6.63965,89.34503099999999,2033.3294350000003,15.577172000000001,63.863689,653.947921,59.163595,199.89097099999995,293.99,961.4753279999999,88.46601999999999,43.762488000000005,135.98359000000005,94.52644300000001,5114.9362790000005,99.72720599999997,30.279344000000002,25.727899
2016-03-01,161.90485100000004,514.024106,301.876167,662.3222850000001,2673.777345000001,166.25608399999993,22.582106,20.033068,286.618242,5.9026819999999995,69.186674,758.7884469999996,1.2841029999999998,244.858743,64.80249,196.682338,215.78984599999998,216.88571800000003,63.488150000000005,27.066283,672.0514179999999,461.79185600000005,151.094,54.86010699999999,130.34331400000002,0.8510220000000001,8.983584,174.60369400000002,2175.5586129999997,30.572803,122.608091,847.287184,46.03156200000001,167.56222999999997,298.371,571.9357440000001,100.103284,59.21155400000001,109.916588,127.54062199999998,5990.420457000001,158.98611000000005,33.973097,31.886644
2016-04-01,101.60971300000001,281.39387800000003,178.067552,624.2006289999999,2661.9780490000016,86.20683699999998,22.314395,12.362677,208.033403,6.919463999999999,64.259551,1122.5255170000003,1.0057429999999998,148.786934,60.64539800000001,137.906549,203.77301,176.466846,47.674187,21.717485,870.2410460000001,192.30086899999998,135.76,50.953249,138.44603400000003,0.83629,10.844636000000001,231.10176,2201.9647180000006,48.577179,118.29486200000001,763.7481120000001,33.304652000000004,108.688077,325.97,212.58315199999998,182.31408399999998,71.47790499999999,88.890104,119.42055799999997,6419.313692999999,208.80564900000002,28.714418000000002,62.598546
2016-05-01,67.301072,156.87895799999998,154.216913,590.727882,3087.329470999999,111.83239199999998,16.044612,15.191995,176.22927200000004,4.546385,61.254594,954.5652730000002,0.977025,211.117399,35.79041700000002,157.92999799999998,156.895739,94.16621999999998,38.73069499999999,86.705889,1337.618647,284.734855,171.079,48.570533,92.14522,0.8520059999999999,12.24069,197.08249800000002,2220.343713,31.989584,242.497402,660.0945620000001,39.11303900000001,127.04777299999999,200.975,172.10930500000003,256.615557,80.679414,131.16279100000003,47.83051300000001,6260.9718539999985,150.707675,40.797872000000005,157.53423999999998
2016-06-01,78.025499,148.310911,205.361579,641.0163940000001,3200.7776359999993,169.213371,9.672210000000002,10.095299,179.56283299999998,6.163045000000001,79.690744,783.1778959999998,1.023795,154.476658,14.983054999999998,67.46244800000001,127.637826,40.852319,40.29249100000001,62.651953999999996,978.282709,200.637979,194.154,63.189085999999996,36.31956600000001,0.7782089999999999,10.924266,198.099518,2133.774335000001,46.867845,172.362978,518.1073369999999,17.74553,77.421586,346.967,289.41997200000003,287.09356799999995,72.002755,75.767679,51.256516000000005,6172.814080000001,209.04269800000003,31.307973,190.454195
2016-07-01,101.24668999999999,145.053991,202.116044,715.548331,3328.3046069999973,144.33633299999997,10.218854,9.613356000000001,158.64590099999998,5.512349,96.420709,877.7740719999997,1.050462,223.384217,11.906678,33.675801,149.796567,30.937232,57.514385,74.14624099999999,712.1592049999999,220.99420999999998,194.709,76.45475699999999,34.9446,0.7555879999999999,10.127316,158.483034,2124.7059940000004,46.530680000000004,116.22641,421.6888920000001,7.687608999999999,78.886318,459.244,336.25709200000006,57.137598,66.74998699999999,83.99761699999998,36.90735600000001,5342.62277,221.84676500000003,29.846246,154.59656700000002
2016-08-01,146.93138399999998,202.00922700000004,151.85664799999998,654.168718,2767.1197190000007,90.79518099999999,8.709291,10.596578,194.89919000000003,7.854845,94.676942,744.9842030000002,0.7965120000000001,260.36225,10.877575,45.227165,129.54991400000003,36.538025,55.52308,44.66227,480.90340000000003,276.37230200000005,191.332,75.07207500000001,30.868446000000006,0.7489389999999999,8.16544,130.72122699999997,2084.6820150000003,53.994211,73.557481,364.97249100000016,11.713087000000002,70.40907699999998,475.758,589.2659189999998,82.017904,53.81909600000001,80.154045,28.74280299999999,4710.325925999999,234.23563099999998,24.477321,112.154575
2016-09-01,192.36184800000004,144.858943,187.121046,566.046367,2217.3707359999994,141.33517299999997,7.825916,7.641934999999999,154.70540000000003,11.427498,72.78946499999999,451.5547099999999,0.6330260000000001,141.164703,2.8011099999999995,25.154902999999997,131.52846199999996,35.799881,58.94110599999999,42.591506,472.087228,180.73231200000004,154.706,57.716863,22.167300999999995,0.675172,6.695691,124.67965199999999,1902.2062899999996,32.210393,139.081814,407.2908960000001,6.194654000000001,66.47808000000002,363.047,373.927432,78.76787,44.13185800000001,65.005104,10.277998999999998,3476.494728,139.12586000000005,12.065163,52.640379
2016-10-01,178.076703,134.111357,156.23865899999998,444.636213,1659.57718,95.01222600000003,8.024327999999999,10.878378000000001,164.470401,12.871144000000001,58.045181,379.37448600000005,0.923077,98.79772899999999,13.134414000000001,62.7337,119.463404,65.852802,66.060625,43.365833,551.67125,266.64706100000006,122.105,46.025696999999994,25.802343999999998,0.71384,5.989714,114.517786,1957.079013,47.589130999999995,134.563538,485.2313499999999,15.862457000000003,72.228951,284.415,348.863362,25.506536,39.478704,111.320647,4.226885,4342.326906999997,205.284085,27.534029000000004,19.427456
2016-11-01,148.492858,123.944539,80.872254,466.97172099999995,1605.5613569999998,5.443268999999997,10.255036,6.880423,156.190076,9.273828000000002,58.162065999999996,384.5451859999997,0.9327190000000001,87.95706799999999,29.478144,59.815097,120.44666099999999,46.450216,45.99547700000001,13.412711999999999,1027.031149,115.84752999999999,118.783,46.118376999999995,42.29809800000001,0.77278,8.024569999999999,186.820775,2119.0407480000003,55.08677600000001,22.305016,513.2421569999999,16.634989,51.84510099999999,310.157,261.438889,59.66356,52.890613,27.980062,17.085506000000002,5349.115241000001,235.27446399999997,26.64378,26.117708
2016-12-01,163.80543999999998,218.083215,106.94883099999998,594.584184,2216.2722789999984,111.25939100000001,14.888442000000001,10.060236000000002,177.39402800000002,10.77282,64.45436099999999,426.1731809999999,0.9263589999999999,194.536672,44.26100600000001,138.40484700000002,140.46090199999998,80.352018,61.11346999999999,13.430312,1084.139594,142.276826,147.002,51.10772,83.88671699999999,0.817913,8.670428,85.19122399999999,2134.368626,38.292095,21.387114,578.3281800000001,36.074209,57.47550199999999,325.438,448.834955,28.722958000000002,57.147513000000004,52.37136399999999,66.22857900000002,6502.667611,167.11256000000006,36.546241,27.675989
2017-01-01,194.06126400000002,458.61593899999997,110.08566899999998,597.5272759999999,3678.2583779999986,201.87622299999992,16.440796,23.294118,239.45893500000003,8.110971000000001,68.690015,721.6497120000002,1.727855,222.07645600000004,74.39430799999998,227.324066,143.611556,100.935658,52.953559999999996,50.890260000000005,797.6734110000002,282.159445,198.81519,43.050095,78.20314299999997,0.559,4.829394000000001,84.670027,2252.666958,26.936344000000002,78.14683099999999,861.6051659999997,32.826269,140.119844,404.530954,640.119544,92.972134,97.763519,71.80908600000002,71.30141299999998,6535.271347,222.78392099999994,45.453406,81.98569499999999
2017-02-01,89.03914600000002,305.070355,37.732645000000005,528.008644,3449.5227880000007,178.74864800000006,17.752684999999996,19.630506,199.560529,3.711027,83.926967,624.138256,1.8559520000000003,195.769033,57.71205299999999,205.343143,164.35098999999997,109.54964699999998,54.246529,46.900331,689.8893989999999,189.520386,183.15242,39.658586,77.65055600000001,0.969,5.519304,63.041692000000005,2100.4334050000007,22.736248,47.313629000000006,839.9342879999998,49.093157999999995,65.278123,372.661783,463.7827919999999,87.40288600000001,84.66385600000001,48.851153000000004,61.49654400000001,5272.876383000002,165.458891,38.304661,70.907543
2017-03-01,79.51143100000002,409.506714,75.203663,643.22454,4336.233373,170.535876,26.598937000000003,20.958881,191.62135800000004,3.317679,111.09218,831.9094639999997,2.122243,282.836684,66.72196399999999,243.750095,223.40021,101.847733,55.794609,48.092001,919.5486860000001,101.31380100000001,187.44317999999998,40.587679,96.11530499999999,1.929,4.829390999999999,146.37940600000002,2386.6946279999993,26.004510999999997,61.325515,999.7657289999999,70.24148099999998,61.768546,381.392221,638.3997730000002,84.27973600000001,112.572826,47.12440499999999,54.927032999999994,6325.929438000004,192.15428199999997,40.896697,94.51216299999999
2017-04-01,134.381144,374.635794,271.371403,592.8082800000001,4246.276291,197.95505799999998,49.045550000000006,25.552844,161.01259299999998,5.621514,106.06277,811.2779800000002,1.212876,205.67376599999997,83.41495400000001,298.815631,253.687,95.56458600000002,55.771416,54.272016,896.7437439999999,271.18201400000004,206.75159,44.768593,134.21797299999997,3.965,7.589042999999999,166.26507500000002,2229.649679999999,21.530347,132.489913,915.577123,58.31122700000002,206.88953400000003,420.679213,542.081943,67.78237200000001,109.521148,61.062684999999995,90.49130099999999,6570.437663,182.77273499999998,49.860817000000004,92.258336
2017-05-01,145.460609,521.289288,112.416538,595.582897,4808.041620000001,200.09356900000006,43.85815699999999,26.227669000000002,189.14287099999999,6.087904000000001,114.25515,820.409045,1.326834,224.33271900000003,90.88589599999999,242.954943,277.314715,86.74791599999999,70.834743,108.960291,906.836754,593.989169,387.0385,83.80670100000002,140.53441600000002,3.139,13.108348,169.84897599999996,2366.4046830000016,21.008475,73.656446,939.4789499999999,67.441549,228.912125,787.5105099999998,705.3912520000002,78.04537400000002,110.938542,83.66641300000002,101.234672,7197.525548,173.46021400000004,51.177589,93.20661600000001
2017-06-01,85.93565799999998,350.71956600000004,259.872424,603.8566629999999,4357.139938,235.75781099999995,22.35033,21.091853999999998,199.81998199999995,3.5629470000000003,103.90688,861.4016370000002,1.629188,267.953841,58.327563999999995,174.026549,193.23376,83.91036900000002,60.380863999999995,57.149423999999996,952.1477919999998,460.33035500000005,222.89445,48.264058,107.31147100000001,0.657,11.727522,193.89457,2390.1813660000007,21.426429,135.98113199999997,906.3327940000001,39.446115,100.28614900000001,453.5252239999999,567.0840999999999,89.225916,115.03285099999998,85.405901,116.176605,7261.661764999998,164.10411,41.156163,99.66354199999999
2017-07-01,72.000985,328.948161,326.12681200000003,676.87584,4233.914744000002,186.88892200000012,16.272291,18.160876000000002,205.82006800000002,3.0028829999999997,105.05469000000001,922.1793060000008,1.727568,344.05886000000004,31.569913999999997,148.237429,183.726512,92.575026,52.420147,70.812585,1019.3282180000002,250.94297400000002,262.89153000000005,56.924755999999995,89.50131900000001,1.022,6.89913,192.637101,2479.863435000001,22.059069999999995,167.331551,528.008539,33.937698000000005,77.210683,534.907626,605.6503720000001,103.398401,122.949003,99.42028800000001,94.39349,5981.859885,165.27925699999997,35.436997000000005,106.674607
2017-08-01,106.57386899999999,306.701682,268.655079,654.1481009999999,3778.392761999998,43.914989999999996,11.903324000000003,14.844748,197.23432200000002,4.4349870000000005,86.802487,827.3520659999997,1.858837,321.346264,23.326601999999994,100.501914,121.70878599999999,94.196484,51.26053600000001,49.498051,914.5111990000001,252.561195,191.61391,41.490781999999996,55.85330899999999,0.137,6.209217,152.15804799999998,2429.369853000001,22.751093000000004,135.58146299999999,360.38374500000015,24.724504999999997,20.618761000000003,389.878457,565.1085949999999,78.20063999999999,110.30621799999999,90.11587300000001,50.77786899999999,4564.599625999999,165.92400700000002,28.966295,95.863525
2017-09-01,91.80125499999997,249.05855300000005,192.126998,525.525212,2754.207514000001,29.144721000000004,7.582502000000001,10.513012,177.20920400000003,3.8307999999999995,50.156364,655.4200810000001,1.416559,280.989971,19.013956999999998,44.07152,93.74865700000001,95.56458600000002,45.479882999999994,37.363915999999996,724.4666659999999,223.74842100000004,145.96083,31.605372999999997,41.45216800000002,0.027,2.759652,114.84895499999999,2225.6537210000006,20.444352000000002,117.83150499999999,528.2973350000001,8.750096,15.793095,296.987745,474.6156720000001,111.52989699999999,87.38348500000001,80.31519800000002,39.36766599999999,3802.7330169999996,158.645968,20.513855,75.88943100000002
