,AK,AL,AR,AZ,CA,CO,CT,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2013-07-01,93.93070900000002,1229.8600419999998,199.931535,597.9817780000001,3192.6663390000017,128.202156,39.971666000000006,33.622806,555.3167119999999,3.3845389999999997,68.95335899999999,1111.8932889999996,12.058858000000003,24.011383000000002,1.336318,323.45205599999997,124.777,110.25606699999999,162.770353,322.70338999999996,50.98969600000001,55.47878499999999,66.598224,1049.516422,862.8800000000001,177.564,103.451394,159.59176099999996,1.611538,10.336482,247.120388,2206.2950359999995,40.88865,113.902707,2559.0442950000006,218.38457200000005,0.442261,618.0934849999998,404.142099,1214.63952,50.878966,56.837934000000004,198.645818,137.68741300000002,7877.969659,137.756577,146.929628,149.813832
2013-08-01,107.44249600000003,813.4246280000001,371.136613,543.986635,2628.510371,29.914709,23.63782,20.875098,379.51473100000004,9.263495,84.05454399999999,855.9786849999996,8.035461,47.167777,1.628979,281.409675,89.36,52.432288000000014,73.02191400000001,235.303983,48.819629000000006,19.471181,171.53387099999998,681.0277449999999,492.431515,178.273,126.107848,67.033188,1.482972,7.94161,237.14234699999997,2096.0343140000004,63.70938300000001,331.168208,1843.1832520000005,117.19202000000001,0.261538,424.948631,449.73010999999997,834.812243,27.245060999999996,43.66908899999999,98.401468,70.88654899999997,6069.324519999997,223.60354199999992,139.072072,112.708803
2013-09-01,91.28926200000004,611.785747,285.2737619999999,414.14804300000003,1766.084678,54.141998999999984,26.828779,14.165875,227.48210999999998,1.1540540000000001,74.18129100000002,533.876256,7.567259000000001,40.541410000000006,1.437635,200.724818,38.779,62.761877,53.253741999999995,263.0390330000001,38.25761300000001,27.863516000000008,25.756155,448.524426,395.86390200000005,145.769,111.29491,77.77563099999999,1.354719,5.450942,182.446445,1926.4544550000005,56.444889999999994,183.779262,2094.988087,91.93169999999999,0.296844,200.43218199999998,526.135129,903.3347309999998,15.590258999999998,29.973481,63.19502999999999,67.86688899999999,4210.269292,195.29389799999998,118.54634,47.745943000000004
2013-10-01,200.699682,607.9311980000001,136.73452300000005,403.48864399999997,1409.2661099999996,14.181005,23.949223999999997,13.802766,239.08803299999994,3.482867,53.47841,440.923765,7.297070000000001,42.555896999999995,1.036413,180.497936,33.812,40.799217,83.841971,249.93254799999994,62.56142099999999,22.826240000000002,33.245287000000005,573.4674619999998,406.44773499999997,116.5,80.234176,66.94013500000003,1.4709210000000001,5.544232,206.69418100000001,2070.8160650000004,59.619817999999995,52.354389,2340.4138520000006,125.92151200000002,0.264983,137.54523999999998,351.910087,903.24311,6.589708,30.486456,42.45786,51.13481500000002,4944.4642460000005,205.71275699999995,90.444648,22.483527000000002
2013-11-01,131.21585199999998,626.044896,148.37942599999997,370.963151,1033.0618899999997,13.514568,26.384427,13.470415000000001,209.674879,4.078008,48.99229,383.32116299999996,9.577849,31.365527,0.949472,170.617912,37.846,72.79246900000001,76.607258,230.499548,83.899464,25.427308000000004,36.696645,765.998632,340.251044,70.664,73.50360800000001,88.92793499999998,1.647041,5.690123000000001,141.78065899999999,2328.9490190000006,62.008922,161.046582,2466.585871,128.639103,0.29192700000000005,235.48137500000004,352.739087,794.9728460000001,85.98419100000002,31.288677000000003,46.148728000000006,107.69172999999998,5292.951092000002,186.84419099999994,94.03111,27.335928000000003
2013-12-01,143.54348400000003,1483.2257220000001,226.09681599999996,393.59619299999997,918.7849190000002,89.119233,29.47454800000001,25.875718,440.73943199999997,2.416788,47.23662699999999,419.331027,7.891121,13.922521000000001,0.915447,367.402221,70.905,85.14295600000001,196.584172,243.27017800000007,98.293281,36.36078500000001,59.41704,687.645787,681.7141220000001,142.568,70.869568,108.141219,1.738105,5.774819000000001,160.21071899999998,2299.774928999999,8.68483,115.491836,2833.000709,336.83673,0.32611700000000005,295.92058799999995,238.854059,1223.5003470000001,81.155137,31.754392000000003,96.42432399999998,124.05945799999999,5941.244157999998,59.854132000000014,161.013206,22.196664000000002
2014-01-01,141.380334,1384.149035,294.876677,498.614349,811.7698179999999,186.95992499999997,42.058330999999995,33.567305999999995,460.791589,7.52177,54.82280099999999,416.0363240000001,9.427458999999999,25.545219,1.011714,389.146672,107.404,92.571862,204.150459,333.32400100000007,80.64307200000002,35.218785999999994,95.905408,587.8017240000001,808.026743,159.198,72.242698,142.23055300000001,1.3973,5.940182,170.33910500000002,2030.339825000001,16.8273,118.690196,2882.2290679999996,300.3267,0.38417599999999996,571.9621139999999,290.04405099999997,1212.8314110000001,16.425408000000004,38.209458000000005,133.459981,134.56468300000003,5929.177623999996,140.76619200000002,138.307933,25.175338
2014-02-01,127.52142799999997,1269.1436519999997,169.310924,440.46865399999996,726.1695049999995,188.59409899999997,31.014156,19.996003,301.12899400000003,6.185366,44.094265,446.8744359999999,8.886002999999999,18.142276000000003,0.813727,293.541907,78.986,59.53973100000001,102.48196,289.2297999999999,62.962037,30.816375,39.407588000000004,533.899754,519.861545,143.583,58.105182,80.408894,1.257682,5.716399999999999,199.679773,1934.5531850000004,12.441441,69.225123,2505.4151779999993,147.62950699999996,0.283295,217.770986,251.686127,1008.5867239999998,19.787253,36.77000399999999,89.57704199999999,76.242578,4466.513072000001,105.58932599999996,132.615002,23.621968000000003
2014-03-01,115.30298,898.4245559999998,250.60211600000005,518.911289,954.4931970000007,219.988831,28.207575999999992,21.042561,241.55967800000002,8.475686,55.972874,1181.0234339999997,13.83357,29.414139,1.0329380000000001,249.95613,105.238,64.015926,197.939585,252.98241399999992,148.40970400000006,47.094996000000016,57.010923000000005,816.0076319999998,411.443094,147.774,73.758208,74.45530000000001,1.47806,9.119084999999998,287.135889,2148.719404,36.981777,114.80084199999999,4477.635687999999,316.53233099999994,0.25765899999999997,321.8349529999999,348.606458,655.5632899999999,38.104813,58.657329,83.34918400000001,70.65423,7708.542087999998,202.10561599999997,152.174279,40.504931000000006
2014-04-01,123.72628199999998,950.5654039999998,322.59017499999993,526.724066,1424.295733,213.5797840000001,51.17605899999999,22.963115,372.67515499999996,6.777995999999999,79.92150299999999,1207.74024,12.585844,15.822843,1.474892,192.940213,110.43,95.84975400000002,248.84727900000001,325.78775199999995,321.3294990000001,75.18842500000001,89.178045,1525.0062479999995,354.25239999999997,197.27,105.316493,239.66251499999998,1.526443,11.681842999999999,286.248685,2094.6685530000004,45.92580699999999,101.146887,3469.5156680000005,470.5201730000001,0.467462,318.5970420000001,507.874838,404.26687899999985,48.031511,75.141934,113.685487,155.42910400000002,7742.560986000001,178.11490500000005,118.444729,82.379963
2014-05-01,108.119893,538.8170210000001,210.53900900000002,483.743984,2078.6368139999986,222.83250200000006,57.295436,19.663644,229.495854,5.217899,71.319281,840.7623970000001,15.370316999999998,22.407653,1.316144,249.136499,133.519,113.46489199999998,270.088449,397.992539,279.2365620000001,78.78101299999999,27.03079,1480.70595,339.66551100000004,263.658,93.98092199999999,241.23062,1.616762,10.627377000000001,295.204563,2299.7343660000015,34.922641000000006,90.25772599999999,3671.575503,405.92145700000003,0.523359,177.295416,412.303037,377.6844300000001,50.38281599999999,68.35922500000002,109.15982099999998,176.48118500000004,9080.600605999998,184.03082900000004,120.88869,102.286703
2014-06-01,100.4999,563.566858,319.675874,535.7211229999999,2226.0197920000023,185.95272299999996,37.369710000000005,15.038628,186.718091,4.873895999999999,72.092961,936.8927880000005,13.801029,31.583441999999998,1.330422,234.043998,117.015,73.651157,145.36415,333.303515,82.74771599999998,71.806372,80.19108600000001,1367.5255049999998,364.61425600000007,277.587,95.00044,105.97760899999997,1.4618630000000001,10.537488000000002,233.65856200000002,2198.1944169999997,51.113803,283.2105719999999,3370.7911119999994,231.63656099999997,0.341349,136.25171500000008,360.6845,454.563237,41.524729,67.78101500000001,71.89687899999998,106.44383499999998,9101.8933,231.442043,64.965275,145.52037499999997
2014-07-01,94.997105,423.265078,277.728405,645.4946410000001,2326.136349999999,171.00337199999998,36.331675000000004,12.29932,233.41862199999997,8.152256,83.08937399999999,1245.787334,12.986493000000003,42.463259,1.533352,199.97704700000003,111.917,86.33193199999997,84.78031,319.85880800000007,97.73280799999999,54.892456999999986,53.55577400000001,1269.9066690000002,276.614012,281.71,109.49094999999998,98.594394,1.45554,11.362383000000001,205.191529,2275.507635,62.742146999999996,140.875302,2726.1153980000004,131.240879,0.331868,141.72987300000003,491.31656599999997,484.19036800000003,21.869476000000002,73.08705400000001,61.59699200000001,75.013708,8289.619921,288.4378059999999,35.917661,179.751478
2014-08-01,118.14595200000001,445.34674099999995,204.35291199999998,573.800406,1902.8031920000005,74.812612,33.30502700000001,14.558466000000001,232.82335099999997,7.516811000000001,87.57410699999998,830.8236669999999,10.123989,26.747843,1.616115,233.948489,62.724,63.08288400000002,79.993753,323.098752,57.23939899999999,31.423802999999996,53.52704,740.8723529999999,370.0966839999999,274.071,115.40070700000001,81.12876200000001,1.431505,7.830455,165.18892599999998,2242.847457000001,62.236943999999994,118.25378299999998,1901.5656320000003,123.703645,0.304221,174.34697500000004,545.005175,748.713201,34.543653,50.36838399999999,68.50398,61.780605999999985,6042.73139,226.247273,67.467952,113.21671
2014-09-01,182.832205,430.13688,142.00768200000002,466.967122,1253.369859999999,160.33879899999997,20.828737000000004,12.037733999999999,190.26803399999994,9.74639,95.64861900000001,537.303567,10.376809,37.382048,1.765124,212.240332,63.811,23.395089,41.229225,244.32069399999995,67.677448,33.370391999999995,38.980599000000005,673.6804140000002,340.998262,234.415,126.04088899999999,29.631386000000006,1.303535,6.50015,168.563172,2086.9476649999997,59.87422,73.94202800000001,1977.5064209999996,61.336342,0.190258,127.799571,677.9054209999999,691.564286,29.353208,41.81136999999999,58.186158000000006,24.317912000000007,3904.777388000002,259.36972000000003,69.447181,72.830389
2014-10-01,132.98952000000003,755.7160959999999,168.83971400000001,429.116034,1007.9260879999995,47.99874499999999,26.126992,13.021861000000001,203.50783599999997,9.684192000000001,99.04487599999999,410.5737879999998,10.114429,41.570665999999996,1.827799,250.706819,71.926,56.040763999999996,61.941593999999995,240.042819,96.29964199999999,30.970118000000003,69.759536,626.543202,363.235989,210.225,130.516304,66.37405500000001,1.375035,5.33897,102.79610000000001,2175.9479619999993,36.376281000000006,171.74231100000003,2102.9216579999998,93.17131499999999,0.238654,112.43539000000004,707.981043,974.8994080000002,55.776286,34.342231,53.348018,78.359429,4461.809049,232.12126700000005,88.976421,36.614943
2014-11-01,136.924518,788.547275,127.01539700000001,485.556096,831.8017610000007,9.122607000000004,28.460915999999997,10.725435,182.136155,10.95807,79.96933100000001,399.1470169999999,7.792527,44.103771,1.475774,302.546514,56.458,68.41370500000001,3.795816,243.709341,125.09021500000001,27.808847,34.918596,815.9032059999998,294.93549299999995,188.83,105.379516,80.57367800000003,1.428496,6.254708000000001,154.793098,2275.807336,35.933384,62.575010999999996,2676.4247320000004,80.15565900000003,0.259973,117.17797700000001,569.932185,1009.2505990000002,11.012936,40.23259600000001,39.729698,79.852851,5595.160356000004,236.9345,119.58130300000002,20.325985
2014-12-01,156.29788299999998,1019.193404,152.23711500000002,513.143236,987.9180450000007,88.61692099999996,41.785575,16.473927,229.82364099999998,8.972758,55.055008,549.24518,6.999531,35.969841,1.015999,335.38238,70.61,105.71937599999997,174.91042000000002,319.5980640000002,180.65389800000003,31.116595999999998,57.870615,1044.898343,312.33925100000005,153.039,72.548691,141.094234,1.563779,7.471959,120.20059800000001,2323.6344350000013,22.631475000000005,83.753219,3500.2399389999996,278.98243099999996,0.38168599999999997,151.923988,334.874859,878.536167,19.086156,48.0624,72.69468000000002,136.18087899999995,7139.758549999997,186.613543,133.18757399999998,26.481367
2015-01-01,151.91497699999996,1245.565745,206.758971,534.9854799999999,853.6585579999997,203.227013,29.304697999999995,20.767027000000002,272.675054,0.091883,68.858285,677.040255,8.049747,32.552091,1.35996,356.83043100000003,83.588,91.17645599999997,110.067841,356.360397,104.99237399999997,31.362578999999997,46.792851999999996,835.934506,426.62103499999995,184.841,120.84094400000002,97.958383,0.758534,8.409366999999998,265.3854490000001,2072.062909999999,21.574510999999998,67.618597,3966.4442369999992,187.880012,0.304996,205.16570299999998,373.78051,963.7254339999998,130.628244,64.99145299999999,104.81994699999998,88.50670000000002,8148.735712999998,160.82247300000003,124.834622,27.757948000000003
2015-02-01,127.64830599999999,799.6917569999999,161.02303899999998,382.707207,895.9905720000004,135.364328,23.26267699999999,14.910053,232.07821900000002,0.11559399999999999,65.777327,968.2345040000002,5.507026,28.268213,1.299112,288.172353,56.94,53.767931,49.906228000000006,304.4321479999999,61.082169999999984,22.932963999999995,59.83047199999999,836.313129,308.25014300000004,196.522,115.43410899999999,72.864537,0.633072,8.029443,197.85159,1801.7122349999995,38.011503999999995,65.858252,3978.701105,79.30386,0.242112,134.415259,322.940427,732.593418,7.923842,62.05522500000001,79.984706,58.64183899999999,8142.676741,173.46700399999995,108.894922,23.813331999999996
2015-03-01,105.467174,1156.3322570000003,268.57725899999997,604.553522,899.497552,116.62265099999999,22.495302,21.9468,215.47571499999998,3.2425900000000003,77.25922100000001,764.7893120000001,9.492898,10.134083,1.525881,340.42284400000005,87.059,56.39933600000001,223.52129300000001,305.20564800000005,189.37815699999996,46.836473999999995,72.727576,913.708597,352.68380099999996,182.874,135.58394,60.352121000000004,0.796791,8.938196,221.629144,2065.8268330000005,7.419611,137.81843899999998,3948.596163000001,351.45318599999996,0.234125,181.28770899999998,424.69593,1102.6398020000001,81.327801,69.07848000000001,106.990711,62.044838,7982.398774000002,69.95879,173.517412,40.087019
2015-04-01,127.86382899999998,1161.1486380000001,341.616045,567.945012,981.9124539999997,35.45107499999999,36.29721599999999,26.379772,255.15765200000004,15.042179,87.58389400000002,1029.758064,9.757193000000001,9.126404,1.729794,374.53648100000004,93.291,109.07454299999999,314.12798200000003,306.64844999999997,260.128934,59.129895,109.14688299999999,1071.8379200000002,399.513828,193.124,153.70293800000002,212.0629090000001,0.8148650000000001,10.286406000000001,258.091651,1990.3957329999998,10.908017,244.392414,2546.291461,509.7434870000001,0.377772,222.28069899999997,474.51189500000004,792.5717890000001,138.15265300000002,79.498066,134.625456,152.33797700000005,6220.671262000001,76.54473199999998,158.577957,106.80795799999999
2015-05-01,124.17444399999997,420.950503,260.770921,564.133997,1254.5146079999993,140.69568499999997,27.603830999999996,14.676476000000001,187.405274,15.125170999999998,90.09182500000001,803.5478680000003,12.760264,42.719779,1.779326,203.96191000000002,88.088,68.24607699999999,109.41144800000001,289.9966120000001,0.42844500000000013,74.00010599999999,147.687965,1264.6484190000006,238.652612,213.663,158.10416499999997,129.83746,0.7597970000000001,10.281321,195.928105,2089.268477,48.877321,345.163411,2303.443418,187.44130699999997,0.287294,144.574074,440.710939,313.36650099999997,129.676591,79.458763,80.84744799999999,126.11621,6213.537673999999,249.30733399999997,108.33552900000001,110.357895
2015-06-01,107.55719099999999,390.091191,254.37024,602.901465,1544.899169999999,251.51504399999996,37.02026699999999,15.530061,212.20708100000007,5.373689,97.48444399999998,877.7613290000002,14.240653,33.626481,1.925332,181.420183,102.77,102.82047000000001,151.819955,333.5415,206.77285800000007,95.33352900000001,275.40186900000003,1179.9996930000002,257.70848300000006,195.675,171.07763800000004,206.76059299999997,0.783042,10.483308000000001,196.273649,2101.4464360000006,34.894358999999994,482.4747770000001,1857.8321400000004,255.73685399999997,0.38529800000000003,116.38103400000001,406.371654,479.725907,158.778745,81.01981199999999,64.266415,164.987025,5685.963454000001,204.43363,89.876291,114.36476400000001
2015-07-01,94.70966300000002,668.3691580000001,338.364547,712.135755,1908.297989,168.63933300000002,24.106200000000005,19.344699999999996,223.52187399999994,2.8632020000000002,105.244857,1029.1938330000003,14.431239,22.683201,2.078601,335.840036,117.447,74.62718799999998,220.686404,256.408782,79.010671,77.853418,308.032255,721.1926410000002,287.85758400000003,202.296,184.696555,102.74867799999998,0.933255,9.557915999999999,164.92217100000002,2459.9968790000016,38.025465999999994,421.727118,1627.7303590000004,361.66754400000013,0.250891,114.073152,438.800687,886.1410080000002,47.030941,73.86796300000002,87.289387,126.349288,5387.2316789999995,172.75105599999995,158.28674900000001,134.90657000000002
2015-08-01,110.755211,498.92277899999993,490.19579300000004,616.72199,1689.5171470000003,117.42897799999994,18.340123000000006,12.469389,215.550413,16.195166,92.195842,732.5056960000004,12.082600000000003,39.016261,1.8208810000000002,287.31259,109.422,37.02859799999999,55.248824,245.76757899999993,69.99324399999998,49.58731900000001,157.53112,525.416793,252.29771499999998,193.66,161.79655200000002,55.98847200000001,0.8418680000000001,7.6371139999999995,161.473642,2410.093169999999,50.39807100000001,225.112573,1643.7859659999997,89.821015,0.190879,114.02269799999999,472.595563,747.6445140000001,43.642044999999996,59.02312799999999,64.918599,50.943797,5692.326981999999,242.16326200000006,56.049205,124.65194500000001
2015-09-01,135.230178,368.610457,362.75381300000004,558.395402,1375.129129,122.31616200000003,13.701082,11.074534,194.03461900000005,16.381897,76.368756,579.40232,8.951096999999999,32.921114,1.508294,187.11916100000002,56.778,22.419557,35.302997000000005,205.41855899999996,79.97793800000002,102.072824,61.403545,521.2682480000001,248.06622799999997,152.752,134.021245,29.954506000000002,0.7696280000000001,6.759818,142.325703,2229.6693339999997,27.585164,70.36108000000002,2009.5130779999997,48.91320099999999,0.142597,95.13993899999998,460.34261,578.188248,47.651759,52.24298,60.14928200000001,29.614766999999997,4238.519505,174.03283300000004,45.393181,83.47403000000001
2015-10-01,136.128818,654.895181,291.24018400000006,439.866209,904.975093,131.05408900000003,20.058217,22.033307,206.29861799999998,13.222297000000003,63.31172900000001,389.7464920000002,5.757692,44.891748,1.250416,224.896436,42.435,42.137833,97.68883,242.654148,75.89616799999999,81.579423,30.36699,525.372833,525.8691210000001,124.24,111.107174,77.673377,0.769295,5.554696,135.510152,2183.7893809999996,48.511144,24.426366,2014.001145,103.956473,0.208761,258.462967,402.774348,872.8578719999999,23.470201,42.92923499999999,138.20962600000001,61.199429,4422.790465000003,245.42351899999997,93.800184,25.108871000000004
2015-11-01,170.31507399999995,1024.094714,183.85655300000002,419.328664,639.6317579999996,13.557113000000006,20.346559000000003,30.560200000000002,383.054009,18.655265,60.00499799999999,406.633075,10.434312000000002,52.354161999999995,1.185107,258.036409,45.032,66.343144,106.14269,223.60599399999998,134.72972900000002,92.24117399999999,63.107820999999994,626.7726060000001,666.510882,117.113,105.304119,81.40321800000001,0.825105,5.884257,162.150328,2286.5948939999994,77.53470899999999,136.26651999999999,2532.8471039999995,180.833311,0.211762,517.1756409999999,349.47094799999996,938.8554770000002,64.995226,45.47624,52.994984,81.970404,5376.103124,335.24021,134.824987,37.221301
2015-12-01,177.16413500000002,1473.131848,409.6676039999999,532.0472970000001,860.4740699999998,184.289529,29.930868000000007,34.601681000000006,386.104472,14.861377000000001,75.96382500000001,498.0091220000001,12.995119,32.942463000000004,1.500296,364.93216600000005,116.186,103.14333699999999,149.265508,290.487343,236.83231200000003,116.12406500000002,262.990652,865.263615,777.9725679999999,137.408,133.310621,142.61737599999995,0.8557480000000001,7.651158,162.594416,2323.6637180000007,52.929123,442.681453,2824.6648239999995,246.95375,0.311513,461.3807250000001,283.489489,1172.9300299999998,83.131952,59.131654999999995,183.33143900000002,136.78572599999998,5893.960867,236.53576699999996,132.651961,39.70936700000001
2016-01-01,157.23914599999998,1787.6355500000002,485.09850199999994,618.708887,1075.5918860000004,222.37504,24.512658999999996,35.240888,603.116597,5.524628999999999,117.08419700000002,564.7757140000003,13.776721,39.225002,3.900044,352.76532000000003,118.823,89.96634700000003,209.427584,331.080866,153.31665799999996,83.91661500000004,349.066885,600.6276720000001,998.966527,163.44,182.0705,115.38476899999999,0.851146,10.161669,98.572801,2317.5661410000002,49.34105800000001,485.1103319999999,3217.579598000001,333.6358509999999,0.232722,650.3379299999999,446.21499,1219.1825339999998,92.426776,52.159952,201.46152299999991,140.85417999999996,6341.298599,266.47674299999994,151.99793499999998,36.421651
2016-02-01,129.65907899999996,1583.7404260000003,555.5874590000001,588.831389,1533.0847350000013,210.96322199999997,25.298400999999995,25.956167,353.9649900000001,4.080311,73.71037999999999,521.0290099999997,11.451668000000002,18.702366,2.455273,401.398118,113.159,88.05384799999999,257.76657,317.279247,221.3992970000001,55.46885099999999,130.157583,544.791976,765.045638,167.841,116.82570499999999,139.07710500000002,0.825095,9.403454,89.34503099999999,2171.174904000002,15.706069000000001,120.387036,3418.97908,420.70195599999994,0.240179,291.824934,294.146378,1204.7246229999998,88.690355,48.268041,179.38723400000006,146.470824,6366.6205820000005,124.42810699999997,163.447943,27.464840000000002
2016-03-01,165.72586700000002,1106.067074,415.160122,662.3222850000001,2769.8729910000006,221.82984899999994,30.159110999999996,20.033068,299.980134,5.9026819999999995,69.86552400000001,876.0706229999995,14.460251,28.243536,2.327202,309.335213,95.124,119.98089299999997,196.682338,334.05978200000004,312.1764730000001,127.43536000000002,106.707276,745.931257,523.948749,151.094,113.929375,187.60881400000002,0.8510220000000001,12.723068000000001,174.60369400000002,2325.637626999999,30.825543000000003,209.664794,4327.611401,326.0042169999999,0.286326,244.69299999999996,298.529645,708.7005930000001,100.357583,65.30766,144.985383,197.63474599999995,7814.897230000003,198.36453199999994,162.124762,34.040518
2016-04-01,104.00961600000002,569.434329,267.50197,624.2006289999999,2759.723200000001,114.86441599999998,29.801575000000003,12.362677,217.673269,6.919463999999999,64.890057,1296.0769230000003,11.304615000000002,37.34376,2.161471,239.99641100000002,107.94,112.28519499999997,137.906549,323.4635950000001,253.99933099999998,95.14436199999997,50.320833,956.8532660000001,220.03009299999997,135.76,113.729488,193.566993,0.83629,15.358797000000001,231.10176,2350.4086470000016,48.97790500000001,191.69041400000003,3861.9003739999994,235.35535299999995,0.282932,158.822285,326.143145,268.466589,182.777233,78.83688799999999,117.351178,185.318902,8114.940359999999,260.52360699999997,122.17402500000001,67.498001
2016-05-01,68.89232200000001,283.48044500000003,227.461012,590.727882,3200.4219219999986,147.51730600000005,21.428081999999996,15.191995,184.329935,4.546385,61.855615,1102.0261950000001,10.984568,28.478177,2.0603939999999996,281.20804200000003,90.303,66.268183,157.92999799999998,260.361903,135.53636600000002,76.77253800000001,126.025453,1440.3555010000002,321.75511299999994,171.079,90.580231,129.786045,0.8520059999999999,17.335969000000002,197.08249800000002,2366.0838519999993,32.253938999999995,371.25514799999996,3251.425713999999,276.447884,0.203435,185.61067800000004,201.081921,207.699238,257.26689,88.98573399999998,172.976609,74.21664200000001,7920.750799999999,188.03565400000002,208.263457,171.18974799999998
2016-06-01,79.86847200000001,266.515269,316.7795550000001,641.0163940000001,3317.2857639999993,220.57747799999996,12.91754,10.095299,187.19328,6.163045000000001,80.472658,904.1224149999999,11.524931,41.800896,2.680523,218.97655099999997,82.994,27.74215,67.46244800000001,202.19592600000001,58.796047000000016,79.68303599999999,101.63684500000001,1073.052578,229.11591099999998,194.154,131.662073,51.81553400000001,0.7782089999999999,15.471574,198.099518,2264.791523000003,47.254218,298.719689,2447.8092540000007,124.94653399999999,0.122637,113.237416,347.151151,346.31352999999996,287.822234,79.415772,99.946214,79.51034900000002,7259.942389000003,260.81937100000005,139.939212,206.47597900000002
2016-07-01,103.63607399999997,262.91418200000004,309.768054,715.548331,3447.624369999997,188.43209299999998,13.6476,9.613356000000001,165.23681299999996,5.512349,97.366775,1013.5781299999998,11.84376,46.067671000000004,3.243262,351.173114,97.144,22.04562,33.675801,232.64271399999993,44.524221,114.755266,123.371794,782.071103,251.92615099999998,194.709,165.688701,46.93875100000001,0.7555879999999999,14.342887000000001,158.483034,2252.357671,46.914301,218.171543,1915.4061019999997,53.871843,0.12956800000000002,115.408672,459.487629,405.85224600000004,57.283402,73.622209,110.79627899999998,57.15915199999999,6076.490438,276.019381,139.49117900000002,168.57875000000004
2016-08-01,150.39629300000004,390.944176,236.98019499999998,654.168718,2867.448939,117.36816899999998,11.631532,10.596578,202.991789,7.854845,95.605899,860.2878770000003,8.978413,46.662356,3.184607,385.983002,93.97,20.140024,45.227165,197.188579,53.03050899999998,110.80987000000002,92.774347,529.616246,311.57523100000003,191.332,166.732087,40.33877300000001,0.7489389999999999,11.564366,130.72122699999997,2210.3650799999996,54.43942400000001,147.405486,1607.0044239999995,82.24989799999999,0.110428,103.05509099999999,476.01039299999997,698.8500389999999,82.226846,59.360022000000015,105.729693,44.587449000000014,5329.741636,291.4334780000001,107.11016399999998,123.01683799999999
2016-09-01,196.897218,265.821006,271.23135599999995,566.046367,2296.848929,185.18179600000002,10.451756,7.641934999999999,161.28208999999998,11.427498,73.503665,521.362219,7.115968,26.191585,2.448388,208.783622,93.77,5.186822,25.154902999999997,199.360303,51.957060999999996,118.07074600000004,63.574441,519.6708070000001,205.06137099999998,154.706,127.76873099999999,28.429059,0.675172,9.482823,124.67965199999999,2017.2079390000006,32.476388,233.76719699999998,1954.50636,42.722150000000006,0.09922700000000001,97.26599900000002,363.23968099999996,442.12020499999994,78.96828700000002,48.67543700000001,85.76054599999999,15.942105999999995,4128.7505089999995,173.098913,53.968645,59.331148999999996
2016-10-01,182.59700000000007,247.41406300000003,241.35569300000003,444.636213,1717.5370520000001,123.31482800000003,10.716741999999998,10.878378000000001,171.31529000000003,12.871144000000001,58.614712,437.963521,10.399944000000001,38.492711,1.952441,206.62682999999998,90.337,24.319018999999997,62.7337,182.60809400000005,95.57916199999998,132.611776,55.196422999999996,613.0732529999999,297.39111699999995,122.105,101.104661,34.908646000000005,0.71384,8.482976999999998,114.517786,2079.4324400000005,47.98165499999999,210.83028600000003,2429.8573109999984,110.88458899999996,0.101743,105.683352,284.566099,412.5276990000001,25.572417,43.543220999999996,146.83130799999998,6.554803,5191.494919999997,255.41227400000002,113.167609,22.045799
2016-11-01,152.26412399999998,234.87130299999998,107.664901,466.97172099999995,1660.403231,6.120502999999997,13.695921,6.880423,162.702824,9.273828000000002,58.732744,443.9477499999997,10.526069000000001,45.185022,1.956372,194.69941699999998,56.444,54.57973299999999,59.815097,191.93696499999993,67.41447799999999,91.49351800000002,32.493829999999996,1111.920629,132.244032,118.783,105.413663,60.113643,0.77278,11.364857,186.820775,2254.6113849999965,55.54102300000001,45.831607000000005,2864.1124129999994,115.215825,0.13002699999999998,75.93985299999999,310.32178600000003,308.406186,59.816131000000006,58.335948,37.008888999999996,26.496450000000006,6321.491749000001,292.72598099999993,96.89370199999999,27.879175
2016-12-01,167.966789,464.10717700000004,135.39718100000002,594.584184,2296.2784709999974,144.02629999999996,19.883980999999995,10.060236000000002,184.747989,10.77282,65.086778,492.0317229999997,10.467092000000001,29.871917999999997,2.1680230000000003,326.98436,63.015,81.94818599999999,138.40484700000002,227.50967599999996,116.62539699999999,122.33968199999998,37.14729,1164.5647079999999,160.126067,147.002,113.924785,117.41789799999997,0.817913,12.279558999999999,85.19122399999999,2278.596790999999,38.608477,40.590468,3253.1743340000007,252.4829,0.188776,84.19479,325.611182,551.2175179999999,28.796846000000002,63.03111600000001,69.22714400000002,102.77139700000002,7479.389787999999,207.91966900000003,179.668367,29.545742
2017-01-01,201.439933,962.2771089999999,154.64049400000002,597.5272759999999,3793.7328449999995,253.0436209999999,21.587403,23.294118,253.456441,8.110971000000001,69.340581,846.2827210000002,10.995812999999998,30.282809999999998,3.41,304.147435,57.830478,126.03351699999999,227.324066,225.53055399999997,147.818708,97.78194999999998,89.853343,868.818698,323.577309,198.81519,114.653397,107.12951499999996,0.559,11.763048000000001,84.670027,2425.0207659999996,27.440233,129.93777699999998,3799.1466410000003,220.330178,0.155,215.847196,404.66069600000003,787.7793509999999,93.694363,103.34472699999998,100.49788700000002,108.03999699999996,7609.990227999999,280.689144,176.973372,88.575928
